,Accuracy,Score
0,82.13,0.680172860622406
1,71.57,0.7577738761901855
2,81.82,0.7726829051971436
3,64.91,0.6657046675682068
4,74.95,0.652971088886261
5,60.16,0.6874899864196777
6,85.84,0.794414222240448
7,84.52,0.7932215929031372
8,80.4,0.7393359541893005
9,10.0,0.6502033472061157
10,75.21,0.6573804616928101
11,84.45,0.7007260322570801
12,86.59,0.7058972120285034
13,83.15,0.7873803377151489
14,76.49,0.8006857633590698
15,60.39,0.6450302004814148
16,80.21,0.7056917548179626
17,57.21,0.6533610820770264
18,79.64,0.7042824625968933
19,75.07,0.7265480160713196
20,77.11,0.7711409330368042
21,67.12,0.6725062727928162
22,83.06,0.7847696542739868
23,86.1,0.7015005946159363
24,60.59,0.6843146085739136
25,75.0,0.7032919526100159
26,84.53,0.7997796535491943
27,84.22,0.6808944940567017
28,71.85,0.6802784204483032
29,80.14,0.8056476712226868
30,79.25,0.8058269023895264
31,84.12,0.7398968935012817
32,78.03,0.7437132596969604
33,74.8,0.6517130136489868
34,60.25,0.6788961291313171
35,85.67,0.7968637347221375
36,78.78,0.7231629490852356
37,82.18,0.7880908846855164
38,71.79,0.6559457778930664
39,76.56,0.7003598213195801
40,80.0,0.7885667085647583
41,74.77,0.6506152153015137
42,70.69,0.6622359752655029
43,84.18,0.7826531529426575
44,84.7,0.7314003109931946
45,71.6,0.7735196352005005
46,78.53,0.7999681830406189
47,82.83,0.7894424200057983
48,86.37,0.7599968910217285
49,84.19,0.6848034858703613
50,85.56,0.8039928674697876
51,79.46,0.7249743938446045
52,53.96,0.6435622572898865
53,62.37,0.653723955154419
54,79.28,0.6891533136367798
55,79.64,0.70674067735672
56,76.19,0.7242825031280518
57,82.43,0.7152049541473389
58,77.98,0.6940408945083618
59,85.05,0.7900035381317139
60,82.51,0.7643136978149414
61,53.51,0.6495707631111145
62,79.1,0.7917536497116089
63,84.05,0.723486065864563
64,61.44,0.6519992351531982
65,84.24,0.7671770453453064
66,84.66,0.7906848788261414
67,84.43,0.810698926448822
68,64.3,0.689638614654541
69,84.55,0.8055888414382935
70,75.58,0.6392068266868591
71,80.21,0.7256205081939697
72,78.8,0.6962118148803711
73,75.94,0.7881016731262207
74,83.08,0.7425403594970703
75,78.8,0.7054497003555298
76,54.43,0.6485496163368225
77,86.51,0.6993077993392944
78,70.61,0.6393744945526123
79,86.84,0.7456622123718262
80,76.46,0.6598496437072754
81,83.1,0.7909846901893616
82,74.68,0.7927049398422241
83,80.83,0.687121570110321
84,85.71,0.7937854528427124
85,61.8,0.6524783968925476
86,44.5,0.6341743469238281
87,73.05,0.6335211992263794
88,79.58,0.758521556854248
89,79.79,0.7025808095932007
90,83.09,0.8000394105911255
91,68.85,0.6681111454963684
92,72.55,0.757076621055603
93,77.28,0.7928835153579712
94,78.21,0.746390163898468
95,87.26,0.7137850522994995
96,78.69,0.7686150074005127
97,85.17,0.7982835173606873
98,76.4,0.709283709526062
99,88.01,0.7625393271446228
100,87.13,0.7747683525085449
101,79.82,0.724848210811615
102,77.45,0.7032074928283691
103,78.46,0.7554269433021545
104,77.66,0.733883798122406
105,86.73,0.7420943975448608
106,61.71,0.6628955006599426
107,84.09,0.7843811511993408
108,88.28,0.7582703828811646
109,83.52,0.7389389276504517
110,78.51,0.6612631678581238
111,79.86,0.8142626285552979
112,85.95,0.6967803835868835
113,84.67,0.7183634042739868
114,68.16,0.6521681547164917
115,73.12,0.7839579582214355
116,82.93,0.8013761043548584
117,78.69,0.661414384841919
118,82.39,0.787979245185852
119,78.91,0.7559807896614075
120,85.24,0.7885371446609497
121,78.23,0.7802097201347351
122,83.25,0.6827938556671143
123,86.12,0.6844074726104736
124,84.77,0.7989668846130371
125,80.68,0.7811398506164551
126,83.71,0.7014017105102539
127,84.78,0.7858034372329712
128,82.61,0.7880279421806335
129,82.52,0.7556602954864502
130,84.61,0.7921589612960815
131,87.19,0.7223429679870605
132,59.86,0.654759407043457
133,78.84,0.7022585868835449
134,84.62,0.7782703638076782
135,10.0,0.6417891383171082
136,70.47,0.6675425171852112
137,60.3,0.6668826341629028
138,62.08,0.7684406042098999
139,82.64,0.748394250869751
140,84.34,0.8004937171936035
141,86.1,0.7128986120223999
142,77.49,0.691292405128479
143,81.37,0.7844656109809875
144,81.61,0.7779055833816528
145,80.71,0.7368667721748352
146,79.42,0.7262555956840515
147,85.14,0.7947642803192139
148,76.21,0.7216165065765381
149,85.62,0.7834371328353882
150,84.01,0.7904201745986938
151,85.24,0.783216655254364
152,81.94,0.803637683391571
153,85.35,0.7916572093963623
154,80.75,0.7837476134300232
155,79.28,0.7056440711021423
156,63.45,0.6598601341247559
157,60.79,0.659229576587677
158,74.73,0.7893600463867188
159,77.83,0.7201684713363647
160,75.52,0.7039834260940552
161,87.5,0.715496301651001
162,54.05,0.6477971076965332
163,71.63,0.6607967019081116
164,77.01,0.7796445488929749
165,84.93,0.7959705591201782
166,85.24,0.793367862701416
167,77.01,0.763930082321167
168,80.4,0.7583228349685669
169,84.73,0.7921580076217651
170,60.16,0.6978771686553955
171,81.19,0.7018914818763733
172,88.5,0.7782357931137085
173,60.67,0.6911718845367432
174,61.81,0.6589086651802063
175,84.01,0.7911303043365479
176,85.64,0.7885235548019409
177,87.44,0.7342987060546875
178,80.48,0.7705515027046204
179,74.67,0.6556417346000671
180,82.76,0.7970948815345764
181,79.89,0.8045576810836792
182,85.26,0.7948527932167053
183,84.82,0.799134373664856
184,81.82,0.7882078289985657
185,36.22,0.6582776308059692
186,69.53,0.7045053243637085
187,60.12,0.665840744972229
188,84.37,0.7988076210021973
189,83.2,0.7583078742027283
190,62.08,0.6902199983596802
191,73.54,0.727875292301178
192,69.03,0.6453044414520264
193,87.6,0.7389225959777832
194,77.82,0.7056858539581299
195,83.79,0.7973262667655945
196,54.72,0.6455661058425903
197,82.8,0.758844256401062
198,79.46,0.7709147930145264
199,74.35,0.6424310207366943
200,87.26,0.7406774759292603
201,10.0,0.6465784311294556
202,78.06,0.724890947341919
203,73.44,0.8036479949951172
204,83.86,0.7986064553260803
205,73.6,0.64896559715271
206,85.68,0.797177791595459
207,59.81,0.7004315853118896
208,55.99,0.6684055924415588
209,83.58,0.6803078651428223
210,75.63,0.7306600213050842
211,80.87,0.8152378797531128
212,75.94,0.7150194644927979
213,77.64,0.7503056526184082
214,75.47,0.7074322700500488
215,71.2,0.6453690528869629
216,71.17,0.7057609558105469
217,85.24,0.7946739196777344
218,83.35,0.793676495552063
219,85.66,0.7918816804885864
220,71.73,0.6774118542671204
221,69.11,0.6774588823318481
222,74.54,0.682049572467804
223,51.66,0.6437338590621948
224,77.01,0.786207914352417
225,79.9,0.7883627414703369
226,64.02,0.6535665392875671
227,84.96,0.7881999015808105
228,62.28,0.7733394503593445
229,85.65,0.7993947863578796
230,73.39,0.6433906555175781
231,76.74,0.8045955896377563
232,84.47,0.7916145324707031
233,62.36,0.6685125827789307
234,78.3,0.7330116629600525
235,78.72,0.7876421213150024
236,10.0,0.6507911682128906
237,84.34,0.7774368524551392
238,61.06,0.728378415107727
239,86.7,0.7648613452911377
240,77.18,0.6762605905532837
241,85.08,0.7936533689498901
242,80.99,0.7796940803527832
243,84.95,0.8053544163703918
244,87.5,0.7217806577682495
245,78.43,0.6741655468940735
246,78.78,0.767589271068573
247,70.65,0.7716652154922485
248,83.79,0.7961356043815613
249,78.93,0.7458277344703674
250,83.25,0.6821335554122925
251,60.6,0.66090989112854
252,60.8,0.6700559854507446
253,82.99,0.7533540725708008
254,60.52,0.681722104549408
255,83.95,0.8165367841720581
256,86.17,0.7088470458984375
257,54.72,0.6492561101913452
258,83.08,0.6854734420776367
259,80.87,0.7885066270828247
260,72.02,0.7701864242553711
261,86.24,0.7732893228530884
262,76.65,0.7494533061981201
263,86.48,0.7031224966049194
264,84.98,0.7872202396392822
265,70.4,0.745928943157196
266,84.31,0.7938535213470459
267,75.54,0.724615216255188
268,75.67,0.7648171186447144
269,80.27,0.7663342952728271
270,83.42,0.7775830626487732
271,81.39,0.7701530456542969
272,84.65,0.79622483253479
273,76.7,0.637945830821991
274,83.1,0.7842298746109009
275,69.53,0.7162727117538452
276,10.0,0.6449015736579895
277,81.48,0.7960408926010132
278,69.89,0.7422748804092407
279,83.24,0.7608300447463989
280,88.25,0.7485601902008057
281,85.78,0.6929953694343567
282,60.16,0.6988509893417358
283,82.13,0.7090460658073425
284,67.59,0.7189611196517944
