,Accuracy,Score
0,0.9999999996185303,0.6880958668856424
1,39.19999996337891,5.61477239305182
2,32.920000006103514,5.073610394104176
3,58.51999997558594,5.683077459981588
4,45.53999995727539,5.333492822877928
5,48.880000006103515,5.258770520343701
6,39.95999998779297,4.778499383047489
7,50.72000000610352,5.402413472012081
8,35.87999999084472,3.4463797715936964
9,48.57999998779297,5.123298979066924
10,49.200000006103515,5.598367870325965
11,32.059999951171875,3.7562213116405267
12,43.560000006103515,5.4791549973326665
13,41.54000002441406,5.339295944254579
14,37.860000018310544,4.882375310824202
15,50.240000024414066,5.692056595421657
16,45.560000012207034,5.0926109251271265
17,35.740000024414066,5.478445262500228
18,34.31999995727539,5.467970283267693
19,31.53999994506836,3.670881378913521
20,41.89999994506836,4.953912767110621
21,44.51999998779297,4.674330545700362
22,40.71999993286133,4.5637094775525
23,23.359999966430664,3.409612560444468
24,40.99999999389649,4.984278877331362
25,43.259999926757814,5.500100405754963
26,30.839999996948244,4.679850113572626
27,32.23999999084473,3.3692297798290682
28,39.01999996337891,5.405362468937513
29,47.039999981689455,4.617080959895062
30,50.279999963378906,5.6436024840837495
31,45.799999987792965,5.368338112025948
32,49.48000001220703,5.407862977358041
33,42.179999926757816,4.90471267688839
34,49.200000006103515,5.638219253814815
35,48.65999996337891,5.774021859852664
36,43.95999998779297,5.4833527308229195
37,47.61999996337891,5.444324316337418
38,40.459999969482425,5.779786641918451
39,38.459999969482425,5.512459917036781
40,31.039999969482423,4.812272281336487
41,48.759999987792966,5.42086203214389
42,23.379999966430663,3.078342567684663
43,49.42000001220703,5.19985585177465
44,50.63999998779297,5.541308025762058
45,50.999999981689456,5.105199149406864
46,46.939999932861326,5.391019705009295
47,37.419999963378906,4.503030278888025
48,47.54000001220703,5.6739733054849735
49,48.04000002441406,4.890405216194647
50,28.55999995727539,3.519998571733481
51,57.39999994506836,5.890165230742787
52,49.099999969482425,5.080318300095498
53,24.199999978637695,4.856741647817461
54,26.919999966430662,3.393045341460823
55,46.95999998779297,4.9747313162880875
56,45.51999995727539,4.692695963662803
57,30.83999997253418,3.5681933570642514
58,45.88,5.33501412517332
59,31.919999978637694,3.70442904672845
60,42.98000001831055,5.60744727215945
61,31.679999996948244,3.440910221154398
62,46.34,5.328257135287203
63,42.219999981689455,5.758377384580944
64,39.81999992675781,3.8548261446851235
65,32.09999998474121,3.6122600097477564
66,46.939999932861326,5.353910770495514
67,47.22000000610352,4.741449614458646
68,32.439999975585934,3.3046708383335686
69,56.2,5.680505841422934
70,37.780000018310545,3.792254263242461
71,37.57999996948242,4.0182623858768105
72,45.67999993896484,5.32767014467039
73,43.979999932861325,4.620298241644534
74,60.97999998779297,5.935256653515492
75,29.219999978637695,4.915580040875715
76,32.30000000305176,3.2567663964787923
77,34.81999998474121,3.5118008609281013
78,41.240000012207034,4.557863407782284
79,37.959999969482425,5.582961473158651
80,49.060000024414066,5.210936033294776
81,29.47999997253418,4.704192004441159
82,47.24,5.589889450259556
83,44.15999998168945,4.670543519839458
84,24.40000001220703,4.72728489019498
85,58.97999991455078,5.781696460960004
86,50.80000001831055,5.247441715115813
87,47.659999938964845,5.227732149642303
88,39.39999995727539,3.585374058782197
89,43.21999993896485,4.974684643287465
90,38.09999998168945,4.8556822824193215
91,43.560000006103515,5.195587771844413
92,1.0,0.688096831116781
93,26.180000006103516,3.163843782795119
94,35.83999996337891,5.545206497595892
95,0.9999999996185303,0.6880925142602557
96,48.95999998779297,5.637279080664215
97,56.73999998168945,5.497957072955176
98,42.43999996948242,5.074651713938582
99,39.91999998168945,4.629354163352436
100,36.81999993286133,5.5103903740942695
101,50.13999995117187,5.143965084251584
102,48.499999981689456,5.418765254018515
103,40.76,5.861158771732983
104,44.71999995117187,5.445796225428696
105,50.439999975585934,5.468623013915056
106,40.31999992675781,5.815881562204016
107,42.859999981689455,5.177636192360009
108,29.099999966430666,4.724670494685927
109,48.72000002441406,5.285606147396209
110,40.26000002441406,5.718844978546788
111,37.54000001831054,6.001169270444452
112,26.3,3.4876980831249282
113,42.70000002441406,4.828879978666394
114,40.539999963378904,4.516439129960981
115,40.740000012207034,4.565965716437235
116,48.679999981689456,5.286990930297674
117,57.139999981689456,5.764824003854398
118,40.95999993286133,5.933994593948178
119,40.020000006103515,5.437063458963397
120,45.600000018310546,5.219744635384465
121,43.94000000610352,4.673363605183655
122,48.759999987792966,5.431737450782537
123,56.619999926757814,5.4746465704856515
124,29.099999966430666,4.8136315551483975
125,36.37999995727539,5.612339327758229
126,44.100000024414065,5.43635358123063
127,42.89999993286133,5.624235558144099
128,59.09999997558594,5.577587635690058
129,47.560000024414066,5.672689668272483
130,40.67999998779297,4.913376348793589
131,49.42000001220703,5.035170140637521
132,55.419999963378906,5.200142032183137
133,42.060000006103515,5.561360586979812
134,57.379999951171875,5.306950869478298
135,10.599999989318848,3.0433986059406712
136,25.959999978637697,3.389442632285331
137,18.92000001220703,3.257251310705126
138,40.859999926757816,5.790432082190828
139,23.080000003051758,3.3090293980493604
140,48.79999996948242,5.223275166504149
141,46.67999993286133,5.269061612863962
142,31.179999963378908,3.4646795095564773
143,48.75999996948242,5.5237471333283334
144,46.939999932861326,5.3533615187063806
145,39.45999994506836,4.851570795363954
146,35.65999997558594,5.905835152544449
147,48.860000018310544,5.6154381279364385
148,40.81999995727539,5.545231283874036
149,53.98,5.437468697783189
150,47.85999998779297,5.0445908571126585
151,47.79999995727539,5.686625419328998
152,48.94000002441406,4.98515611020275
153,41.35999995117187,5.579806104373661
154,42.13999993286133,5.570353748666218
155,34.73999998779297,5.483768922254148
156,43.58000001220703,5.415988062447208
157,56.799999987792965,5.564435457810682
158,39.64000000610351,5.582423315979279
159,42.07999995117188,5.282820822173979
160,37.69999998168945,4.9151532227812895
161,34.83999997558594,5.234610793607384
162,31.119999978637697,4.532007755815915
163,38.18000001220703,4.943308633306576
164,32.899999981689454,4.954171686016665
165,49.8,5.533990551250806
166,57.11999995727539,5.612501575260529
167,36.69999998168945,3.9430117858191136
168,49.87999999389648,5.625858088837195
169,56.39999993286133,5.557123559045599
170,0.9999999996185303,0.6880963094047714
171,46.939999932861326,5.486470008621971
172,0.9999999996185303,0.6880945455196819
173,28.73999997253418,3.4694052641628206
174,36.29999994506836,4.924376716934477
175,50.29999998168945,5.342983879455667
176,40.96000001220703,4.992837883395081
177,46.21999995117187,5.208492574305269
178,43.17999995727539,5.606765193420444
179,49.17999999389649,4.486182224120439
180,48.44000001831055,4.729426293690471
181,44.87999998779297,5.341512943965982
182,39.45999995117187,4.754145457722947
183,48.7199999633789,5.665702735664802
184,34.839999938964844,5.52781300708914
185,31.500000006103516,3.9265455881074174
186,42.699999938964844,5.786780696532335
187,53.45999998168946,5.511029527884328
188,0.9999999992370605,0.6880906893169236
189,49.179999975585936,5.341489182360836
190,19.13999998626709,3.5306954172210614
191,34.41999998779297,4.928966617730547
192,31.73999992675781,3.742391783553846
193,47.359999963378904,4.894763418950214
194,36.56,4.4562937849720905
195,48.14000000610351,5.478131271189932
196,49.200000006103515,5.486900088397089
197,48.160000006103516,5.492530643944484
198,45.27999999389648,5.384153342858909
199,50.13999999389648,4.953035871193308
200,45.039999975585935,5.58422866362554
201,9.78000000152588,3.080800090087899
202,45.97999992675781,5.564706636379758
203,31.079999996948242,4.632191647804787
204,38.859999981689455,5.737992693694415
205,49.619999993896485,5.257172560041692
206,25.819999966430665,3.3928743073592913
207,21.099999992370606,3.3963836026179828
208,44.07999994506836,5.778070151206491
209,42.39999993896485,4.880420071228706
210,39.46000000610351,4.685020903298541
