,Accuracy,Score
0,47.0799999633789,8.8196968341217
1,30.480000012207032,9.751006150888161
2,43.560000006103515,10.499087829007568
3,27.159999966430664,8.025533145762285
4,35.76000001831055,8.189272879905415
5,29.099999966430666,8.824058053289878
6,50.37999996948242,12.177685213366562
7,46.13999994506836,10.797377349608041
8,43.579999926757814,9.602651006934268
9,1.0,4.605170185988092
10,37.44000001831055,8.364198809866949
11,48.67999993896484,9.273551516744444
12,54.33999994506836,9.923864301888273
13,45.100000024414065,12.935436011411541
14,37.779999963378906,11.137628816092123
15,26.11999998474121,8.084072097471486
16,42.13999993286133,9.812237556737873
17,22.919999966430662,7.9804373147353145
18,42.479999993896485,9.762844087135973
19,37.45999998168946,9.116755265583038
20,37.39999999694824,10.458427559355837
21,30.54000000305176,8.180541136272389
22,46.599999957275394,11.13783651499786
23,53.98,9.447045894695878
24,30.15999997253418,9.042579716765125
25,37.079999993896486,9.709968072207328
26,48.33999994506836,12.812769335325017
27,50.91999993286133,9.205621996739652
28,31.01999998474121,8.249812936549661
29,37.939999938964846,9.870741987456425
30,37.02000001831055,14.180432161471918
31,52.339999993896484,10.552657828954063
32,41.700000012207035,10.600205246728603
33,36.61999996337891,8.21962586094072
34,23.919999969482422,8.10605620763551
35,51.86000000610352,11.5342657820691
36,41.67999999389649,9.761726852385054
37,42.48,12.02502813550384
38,33.020000003051756,8.126100889582238
39,40.520000006103515,10.106898454447112
40,40.740000012207034,10.011658624103932
41,37.599999957275394,8.254141209781869
42,33.499999975585936,8.201714988790744
43,44.82000001220703,12.150608273359701
44,50.62000000610352,9.633629769567758
45,31.179999957275392,10.789151016834765
46,41.520000006103515,10.681082806715128
47,44.639999981689456,11.914071010374105
48,56.33999998168945,10.014311528789717
49,50.71999994506836,9.529736129656914
50,50.76000001220703,10.662306191837267
51,41.93999996337891,8.847895539566837
52,20.89999997558594,8.189315038512238
53,26.899999978637695,8.119581651496368
54,41.740000012207034,9.434793502513756
55,40.87999994506836,9.663795549697527
56,42.27999997558594,9.690140425768922
57,46.63999993286133,9.896196461494984
58,41.52000001220703,9.9079823805573
59,47.57999996948242,11.81677411761116
60,44.45999994506836,12.00655411729697
61,23.039999993896483,8.075447283754128
62,38.21999994506836,9.889288345614025
63,50.47999997558594,9.199252072524159
64,25.539999966430663,8.003243531145623
65,50.90000001831055,10.899718706236092
66,49.04,10.915162112865534
67,51.23999992675781,11.45368087620185
68,26.84,8.112189076940197
69,48.43999995117188,11.412105790915657
70,37.05999999389648,8.193996846192798
71,42.13999993286133,9.688432373360852
72,41.55999994506836,9.29247949541269
73,34.61999996948242,10.89896352573097
74,49.35999994506836,10.34788675766645
75,41.55999994506836,9.12214949508523
76,22.339999975585936,8.104481884085839
77,53.09999998779297,9.482200632676486
78,29.86,8.215818490096785
79,54.98000001220703,9.662847361384864
80,38.06,8.341812660543273
81,45.27999999389648,10.670107572163651
82,34.35999996948242,12.529359560583647
83,44.91999992675781,8.898624231457063
84,49.86000002441406,11.5960414233202
85,26.56000000305176,8.005290330440094
86,10.019999989318848,8.039034336790944
87,34.65999998168945,8.129540999239246
88,40.539999963378904,10.10362971713005
89,40.68000002441406,9.503874428658195
90,45.079999938964846,12.448060223821521
91,31.440000003051757,8.12819315967523
92,25.419999993896486,10.557732581656865
93,43.39999998779297,11.788401768031468
94,41.19999997558594,10.218450054796133
95,55.31999993896484,9.523341124585059
96,40.70000002441406,10.138612946781807
97,49.200000006103515,11.19075507661141
98,39.91999993896484,9.496695006242538
99,58.97999991455078,10.297446742481508
100,57.380000012207034,10.4198682020902
101,44.060000024414066,9.645096133085067
102,39.75999993286133,9.382101014991923
103,39.320000018310544,10.948252129448512
104,40.28,9.747166462988984
105,54.539999975585935,9.601497722899449
106,26.180000006103516,8.038660130755778
107,49.05999994506836,11.359361434940046
108,59.08,10.221023529592829
109,44.100000024414065,10.08123975819722
110,43.979999932861325,8.727102143380773
111,35.68,12.687794135071261
112,54.70000001831055,9.337609685106854
113,50.819999963378905,9.19668479843673
114,28.239999990844726,8.15670219742432
115,28.659999963378905,10.949459211479988
116,46.77999998168945,10.680849206324746
117,44.51999998779297,8.745076711338927
118,49.29999997558594,11.25541856829615
119,43.85999995727539,9.79452476717228
120,50.06,10.185423995407566
121,43.63999999389648,10.411137065232582
122,47.259999938964846,9.116266855485291
123,54.23999998168945,9.775839673210296
124,50.39999995727539,11.008133800369725
125,40.1,11.245862293017138
126,48.52000002441406,9.648696493370355
127,48.840000006103516,11.62235920404561
128,45.560000012207034,10.365706736794195
129,49.919999963378906,9.814801203137645
130,45.61999996948242,12.106240523890195
131,54.999999975585936,9.447851951717599
132,25.87999995727539,8.116500115785694
133,43.159999932861325,9.740145919177856
134,47.08000002441406,11.300618948569541
135,0.9999999992370605,4.605170185988092
136,31.65999998779297,8.3429381643432
137,26.139999975585937,8.01112779340299
138,23.879999993896483,10.7936378609017
139,48.41999996948242,10.329212412115481
140,47.83999998168945,11.76084236985927
141,54.31999995117187,9.434437334077797
142,40.980000006103516,9.490867548174416
143,42.97999998168945,10.7385823681818
144,49.25999996337891,11.13614086700644
145,43.279999951171874,9.996576542498422
146,41.57999995727539,10.281825786041944
147,50.32000000610351,11.237966790325288
148,38.960000024414065,9.627453911228624
149,49.52,10.547518637541193
150,51.9,11.934925874720031
151,50.39999995727539,10.671054961227991
152,42.40000001831055,11.816788399236863
153,48.09999998168945,12.193814170500547
154,43.259999926757814,10.525379188470929
155,45.619999926757814,10.021424969040455
156,24.959999966430665,8.153024900573659
157,25.679999993896484,8.15740606740312
158,35.079999926757814,10.555695548251222
159,41.83999995727539,10.396592892404795
160,38.859999981689455,10.028384135060147
161,54.39999993286133,9.611011461620448
162,22.659999963378905,8.079262352300267
163,33.03999999694824,8.058984843795802
164,39.43999996948242,10.550149160776028
165,48.67999999389649,11.262546660227635
166,48.74,10.807799824760941
167,39.43999996948242,10.981380358545882
168,44.05999994506836,10.316401145592978
169,47.94000002441406,12.182915732235248
170,29.099999966430666,8.830097444854342
171,43.259999987792966,9.686919547455616
172,59.61999995727539,10.728226348419478
173,29.919999963378906,8.765121619636737
174,26.70000001220703,8.027777795432554
175,46.719999926757815,11.174813313449144
176,53.039999975585935,11.939882398298321
177,57.679999975585936,10.07421921267182
178,42.77999992675781,10.177958712584394
179,36.98000001831055,8.184415374259848
180,45.199999951171876,13.718838443675802
181,36.39999995727539,12.251166064756557
182,49.499999975585936,10.731591592202554
183,50.36,10.985743385328155
184,43.560000006103515,10.409028502731356
185,10.579999996185302,8.014618975845133
186,35.73999998168945,9.478852287810213
187,31.039999969482423,8.899265636253876
188,47.23999992675781,11.698250665482783
189,46.17999999389649,10.647912818915481
190,26.92000001220703,8.031033686388868
191,37.55999996337891,9.222749053896477
192,31.879999981689455,8.113821260916652
193,57.53999996948242,9.888794217323458
194,39.95999998779297,10.061626016233621
195,45.859999975585936,11.64878172821869
196,23.359999966430664,8.06207479586513
197,47.739999951171875,10.55717522075575
198,39.44000000610352,10.250534565787337
199,36.05999998779297,8.065883267318632
200,55.45999999389648,9.989619213285865
201,0.9999999996185303,4.605170185988092
202,41.139999963378905,9.09569604540043
203,32.65999996643066,12.898367627652624
204,47.37999997558594,11.962976424279582
205,34.97999998168945,8.053180015277137
206,49.41999994506836,10.747610198728761
207,29.47999997253418,8.78322398380795
208,23.019999969482424,8.058940601352655
209,46.319999981689456,8.864845257569792
210,37.41999998168945,9.76364052483529
211,38.93999995727539,10.89374216557634
212,40.99999999389649,10.078605586673142
213,37.23999998168945,10.582358623196066
214,38.23999996948242,9.093090117241236
215,34.12000000305176,8.297130738895612
216,32.07999995727539,9.13816730602081
217,50.06,10.580569981687441
218,48.579999981689454,11.355239570968067
219,49.45999998168946,11.83443922630282
220,32.58000000305176,8.204590602625242
221,31.239999969482422,8.11405968763778
222,35.15999997558594,8.19076433370329
223,21.15999996948242,8.122220092024376
224,39.43999996948242,10.93121479357664
225,39.24,13.411855125336485
226,28.18000000305176,8.21889527562731
227,50.740000024414066,11.504854474722732
228,22.41999998474121,10.830787093992246
229,49.679999975585936,12.926185425241304
230,34.90000001831055,8.167894824934343
231,40.420000006103514,14.575080416837311
232,45.78000000610351,11.727284201223906
233,27.519999990844727,8.112371153468565
234,36.50000000305176,10.034266637522752
235,43.95999998779297,10.608486713805217
236,1.0,4.605170185988092
237,46.939999932861326,10.997468720984454
238,28.51999998474121,8.955968208367374
239,56.160000006103516,10.471768291738142
240,40.740000024414066,9.295361607312463
241,48.859999975585936,11.051639295168876
242,47.67999993896484,11.31172928709616
243,47.920000024414065,11.374868889133449
244,55.6,9.75185104316216
245,40.799999938964845,9.067815975810833
246,39.41999998779297,11.153725958743063
247,26.17999997253418,10.363221885619112
248,44.01999995727539,12.153010062670374
249,40.36000001220703,10.049807739926424
250,47.259999938964846,9.054897664800153
251,26.71999997253418,8.054881142921747
252,30.820000003051756,8.754026481086381
253,48.219999975585935,10.1045095330916
254,30.45999998474121,8.871958741349442
255,46.999999975585936,11.798894559813661
256,53.679999969482424,9.369455083053168
257,23.359999966430664,8.075626073724468
258,49.83999996948242,9.55007105370204
259,43.179999926757816,11.781929351155789
260,32.85999995727539,10.780284715560246
261,51.84,12.322410504160379
262,38.74,9.065594933951163
263,55.55999991455078,9.62987840117075
264,51.55999992675781,11.214091068252838
265,26.220000006103515,10.8305400352661
266,46.91999992675781,10.891053527845397
267,36.08,9.249478468625485
268,36.96000001220703,10.679174880083073
269,42.780000024414065,10.797740037400928
270,47.59999993286133,12.359558180448923
271,46.13999995117187,10.9727334207147
272,48.09999998168945,11.889066887491797
273,38.19999997558594,8.288609133474143
274,50.85999993286133,11.060488951723665
275,35.73999998168945,9.914961365770676
276,1.0,4.605170185988092
277,49.30000001831055,10.958015169774432
278,31.399999969482423,9.391659158993289
279,50.000000024414064,10.257837453363582
280,57.319999914550785,9.965524633061317
281,54.96,9.330764495041995
282,29.099999966430666,8.96385524841736
283,47.0799999633789,8.793592941393417
284,31.66,9.325152713398053
285,37.65999998168945,9.335152862704467
286,49.01999998779297,9.50570751353993
287,46.920000006103514,9.207358751987266
288,41.54000001220703,9.59411742876532
289,45.99999993286133,9.81643405806805
290,57.499999969482424,9.973886049092275
291,46.67999993286133,10.674804044790706
292,50.780000024414065,10.68585775989328
293,58.879999951171875,10.09771600806602
294,43.95999998779297,10.4700330197321
295,30.939999963378906,8.789853568141616
296,11.119999995422363,8.034250186817
297,50.49999998779297,11.867427537910434
298,47.840000006103516,12.624002992279975
299,35.50000000305176,9.338544019289499
300,24.33999997253418,10.520743343957342
301,33.50000000610351,10.080188669882256
302,35.21999999389649,10.47644531452098
303,48.79999996948242,12.154321757530063
304,33.37999999694824,8.336382756778251
305,51.83999994506836,10.565503104511004
306,37.37999993896484,12.42409440212211
307,29.099999966430666,8.890150188558618
308,30.879999981689455,8.089114171744379
309,23.87999997253418,10.829948200947443
310,10.120000001525879,7.969154271634917
311,51.33999998779297,9.207174433959556
312,48.759999987792966,9.531585368824661
313,31.079999996948242,8.832299959385141
314,29.659999978637696,8.6886284207212
315,1.0,4.605170185988092
316,29.719999981689455,9.032057372880194
317,54.21999995117187,9.522366510683646
318,57.37999995727539,10.008728122037285
319,43.280000024414065,9.90050580355355
320,50.93999998168945,10.444867500452185
321,50.479999938964845,11.056966683666566
322,46.61999995727539,11.450905755715892
323,46.77999998168945,10.84896578065106
324,23.900000006103514,8.031811302940278
325,45.86,9.064150921191894
326,44.62000002441406,10.75524709354768
327,44.61999998168945,9.761603927852155
328,20.939999978637694,8.097958358590065
329,36.69999998168945,11.390272030538256
330,55.17999994506836,9.726090471989759
331,20.239999990844726,8.144700675298319
332,48.44000001831055,8.945059652872189
333,50.28000001220703,9.643263374814817
334,46.77999998168945,10.800873052109734
335,50.69999996337891,10.707546994355871
336,44.18000002441406,8.81136100285673
337,45.15999992675781,12.222592659986605
338,41.07999995727539,10.110712471356758
339,41.75999995727539,12.668352011554507
340,28.340000006103516,8.086869217570705
341,52.41999998779297,11.887397432009994
342,46.439999932861326,10.090206870059108
343,33.03999999694824,8.13282823968561
344,56.459999963378905,9.979769910880798
345,46.939999932861326,10.721050894498978
346,32.41999998474121,8.154815806368912
347,45.63999998779297,8.860517131216989
348,31.539999990844727,8.206917123978185
349,36.499999963378905,9.55208742876301
350,43.41999994506836,10.42483462752698
351,26.780000012207033,11.160849356029518
352,50.459999963378905,11.884481709771835
353,47.69999998168945,10.658280135535058
354,10.139999995422363,8.040752275851045
355,49.25999996337891,12.47910344788563
356,36.91999999084473,8.165331593275686
357,43.63999999389648,10.298752758599509
358,46.119999993896485,9.651099306929186
359,49.53999998779297,10.625993974400863
360,42.41999999389648,10.694018094008825
361,46.72,12.089088121278593
362,38.30000000610352,10.716439198670157
363,45.26000000610352,10.08612396285539
364,40.459999969482425,9.628258548327358
365,35.65999997558594,9.857484097925227
366,48.63999995727539,9.121622995731592
367,53.299999938964845,9.793542746883794
368,47.33999992675781,11.930405513019599
369,39.30000001220703,9.947924265393237
370,46.61999994506836,10.37163846627156
371,43.979999932861325,8.790851118557624
372,59.219999981689455,10.198770439080988
373,58.959999963378905,10.365631211370225
374,31.63999999694824,9.017627587985102
375,52.36000002441406,12.177940075525136
376,10.639999995422363,8.033013486876701
377,54.799999932861326,9.748111569867625
378,42.93999995727539,12.054245719198295
379,49.27999993896484,12.565802689025356
380,47.579999981689454,10.858265006715605
381,1.0,4.605170185988092
382,28.97999999694824,10.419077025216463
383,47.75999993286133,10.677976102547008
384,44.199999951171876,9.045465329770465
385,41.55999994506836,9.073888006632188
386,10.099999981689454,8.067025304912237
387,46.32000000610351,10.890211338567857
388,29.959999978637697,8.248560302041442
389,48.03999995727539,8.96393893681789
390,40.63999999389648,9.771559288878057
391,45.06,9.52281357382109
392,37.959999963378905,10.167616588113
393,47.61999996337891,11.116195555419006
394,37.19999997558594,11.02445156872875
395,33.099999951171874,8.17628620395688
396,38.820000024414064,9.99606911461545
397,44.279999969482425,11.368355174637028
398,33.81999999694824,8.131258671538177
399,50.939999926757814,9.407384275885054
400,43.80000001831055,8.686159844125699
401,39.31999995117187,10.097558837861762
402,50.860000018310544,11.90529429353005
403,47.839999951171876,10.701099397987766
404,48.40000000610352,10.63324604610811
405,38.66000002441406,10.541481077876622
406,31.639999984741213,14.528774026252957
407,44.19999995727539,10.300144956954515
408,30.139999978637697,11.706442331676882
409,37.25999996948242,8.145228695631776
410,46.03999996948242,11.660326586980137
411,28.61999999694824,11.919768693482332
412,33.82000000305176,9.92844320444198
413,25.359999966430664,8.922800093050636
414,50.79999994506836,9.440642391501388
415,50.65999998168945,10.753082506323176
416,37.86000002441406,11.23982952251632
417,43.979999932861325,8.775041694795743
418,49.38000001831055,11.427807937570595
419,49.79999996948242,9.462004970595657
420,49.03999998779297,11.91624684522505
421,32.539999978637695,8.298704224925077
422,26.559999978637695,8.091316067195606
423,43.89999995117188,9.134833332895084
424,39.77999995727539,12.198284888221215
425,48.32000001220703,10.370131089028908
426,1.0,4.605170185988092
427,47.21999999389649,11.831501006423416
428,49.17999999389649,9.516455889389782
429,39.44000000610352,10.27800876164721
430,50.32,9.66069547814405
431,38.13999994506836,10.64405374648796
432,44.780000018310545,11.668577645538122
433,38.7199999633789,10.904617680287036
434,41.959999969482425,11.651883323189569
435,33.21999999084473,8.26590193669329
436,50.37999996948242,12.036376960754017
437,26.959999966430665,8.004021759158642
438,41.55999993286133,9.08391650443858
439,37.71999994506836,10.101690064948322
440,51.62000001220703,11.743471653427711
441,48.35999995117187,10.835138336215675
442,50.919999951171874,9.430013972155988
443,48.420000024414065,11.901594754137562
444,42.000000024414064,10.561302795936225
445,50.259999926757814,11.913838408824015
446,46.55999996948242,12.083770248235309
447,26.79999999694824,8.066774547963227
448,48.35999998779297,11.20423908564108
449,38.859999981689455,9.85021075390166
450,45.939999938964846,10.763270345941605
451,39.81999993286133,9.609921735025157
452,51.45999992675781,11.090835918566532
453,31.979999984741212,9.325522590037874
454,48.099999969482425,9.997032770511568
455,44.880000012207034,8.696512065549756
456,35.77999998779297,8.938907064808687
457,46.259999987792966,11.547064682923114
458,42.259999938964846,11.917737588141218
459,57.67999993286133,10.005834720026291
460,45.199999945068356,10.115740802205709
461,43.46,9.877709495467782
462,31.29999999694824,8.168018026955076
463,47.139999963378905,10.682059601710064
464,49.19999996948242,9.620240931151468
465,50.439999975585934,10.847957672698291
466,53.55999994506836,9.256603436280367
467,40.90000002441406,13.598139982741113
468,34.10000000305176,8.200616288316143
