,Accuracy,Score
0,82.13,7.389101061522809
1,71.57,8.696054410398615
2,81.82,9.201563790777914
3,64.91,5.92996251759846
4,74.95,6.390788733631217
5,60.16,7.818226271833343
6,85.84,10.832361757151414
7,84.52,9.733540257570345
8,80.4,8.529180752720107
9,10.0,2.302585092994046
10,75.21,6.399190686540586
11,84.45,7.9190757096186575
12,86.59,8.309533473551438
13,83.15,12.012279603100774
14,76.49,10.373427565875547
15,60.39,6.130039448007806
16,80.21,8.808148646615093
17,57.21,5.827487708582862
18,79.64,8.642927917791672
19,75.07,8.161925876647969
20,77.11,9.339203252872728
21,67.12,6.254419526700064
22,83.06,9.865685029998383
23,86.1,8.183361683812487
24,60.59,7.211254122044393
25,75.0,8.704319658065751
26,84.53,11.581155504222599
27,84.22,7.318792371656076
28,71.85,6.3524850060589255
29,80.14,8.703486462462525
30,79.25,12.670377513636014
31,84.12,9.222927956384575
32,78.03,9.038956543773686
33,74.8,6.280132714252283
34,60.25,5.920842664992813
35,85.67,10.237119019998268
36,78.78,8.658083941359564
37,82.18,10.679457782485013
38,71.79,6.22698713853311
39,76.56,8.426950244239011
40,80.0,8.65859880948345
41,74.77,6.472441787935229
42,70.69,6.11027174640957
43,84.18,10.806890222110619
44,84.7,8.432344318072058
45,71.6,9.293299907454752
46,78.53,9.437031032173806
47,82.83,10.854878183124589
48,86.37,8.660418462667055
49,84.19,8.092998968524817
50,85.56,9.296219828919023
51,79.46,7.953269386870975
52,53.96,6.1046496529796865
53,62.37,6.026272846656526
54,79.28,8.155899678516677
55,79.64,8.709551185510636
56,76.19,8.096304133223644
57,82.43,8.849633902379008
58,77.98,8.68334709103258
59,85.05,10.646602722459429
60,82.51,10.3126122506863
61,53.51,6.068034935678067
62,79.1,8.632224326958546
63,84.05,7.935632005239187
64,61.44,6.040236617581621
65,84.24,9.310744069892895
66,84.66,9.915960901530438
67,84.43,10.521515352976255
68,64.3,6.107653949668288
69,84.55,10.291519129030197
70,75.58,6.5526581216511
71,80.21,8.581382044703092
72,78.8,7.933367651919228
73,75.94,9.605280640578032
74,83.08,9.107830236131036
75,78.8,7.731240832557447
76,54.43,6.113622772387313
77,86.51,8.404336014146336
78,70.61,6.2928624596551845
79,86.84,8.635194402619094
80,76.46,6.445685585260399
81,83.1,9.422373909218495
82,74.68,11.321397009046976
83,80.83,7.310971313712369
84,85.71,10.507948927972496
85,61.8,5.9419445982098305
86,44.5,5.951549538409964
87,73.05,6.165322471067161
88,79.58,9.45181533507431
89,79.79,8.200019430426414
90,83.09,11.210993391235995
91,68.85,6.099961355301611
92,72.55,9.12603212801153
93,77.28,10.490655058712813
94,78.21,8.96774184735763
95,87.26,8.243666649388388
96,78.69,9.07544305081653
97,85.17,9.647558610118406
98,76.4,7.676538702381188
99,88.01,9.125042536772135
100,87.13,9.016581123085917
